date,IMEI,Longitude0,latitude0,Longitude1,latitude1,Longitude2,latitude2,Longitude3,latitude3,Longitude4,latitude4,Longitude5,latitude5,Longitude6,latitude6,Longitude7,latitude7,Longitude8,latitude8,Longitude9,latitude9,Longitude10,latitude10,Longitude11,latitude11,Longitude12,latitude12,Longitude13,latitude13,Longitude14,latitude14,Longitude15,latitude15,Longitude16,latitude16,Longitude17,latitude17,Longitude18,latitude18,Longitude19,latitude19,Longitude20,latitude20,Longitude21,latitude21,Longitude22,latitude22,Longitude23,latitude23
20151228,18d4941fd02ab7b03ab7e746c8522854,,,,,121.51583,31.23638001,,,,,121.51583,31.23638001,,,,,121.51583,31.23638001,,,,,121.51583,31.23638001,,,,,,,121.516,31.24090001,,,121.516,31.24090001,,,121.51583,31.23638001,,,121.51583,31.23638001,,,,
20160105,18d4941fd02ab7b03ab7e746c8522854,,,,,121.51583,31.23638001,,,,,121.51583,31.23638001,,,121.51583,31.23638001,121.51583,31.23638001,121.42212,31.27336001,,,121.51583,31.23638001,121.51583,31.23638001,,,,,121.3555389,30.7748806,,,121.51583,31.23638001,,,,,121.51583,31.23638001,,,,,121.51583,31.23638001
20160106,18d4941fd02ab7b03ab7e746c8522854,,,,,121.51583,31.23638001,,,,,121.51583,31.23638001,,,,,,,121.46326,31.24593001,,,121.51583,31.23638001,121.51583,31.23638001,121.516,31.24090001,121.516,31.24090001,,,,,,,,,,,,,,,,,,
20160102,18d4941fd02ab7b03ab7e746c8522854,121.51583,31.23638001,,,,,121.51583,31.23638001,,,,,,,121.64794,31.06769,,,,,121.4935,31.24266001,,,,,121.5168,31.24369,121.5168,31.24369,121.516,31.24090001,121.43814,31.0774,,,,,,,,,121.51583,31.23638001,,,,
20160104,18d4941fd02ab7b03ab7e746c8522854,,,,,,,,,,,,,,,121.51583,31.23638001,121.51583,31.23638001,,,,,121.51583,31.23638001,,,,,,,121.51583,31.23638001,121.51583,31.23638001,121.51583,31.23638001,,,,,121.51583,31.23638001,,,,,121.51583,31.23638001
20160103,18d4941fd02ab7b03ab7e746c8522854,121.51583,31.23638001,,,,,121.51583,31.23638001,,,,,121.51583,31.23638001,,,,,121.51583,31.23638001,,,,,121.51583,31.23638001,,,,,121.51583,31.23638001,121.51583,31.23638001,,,121.51583,31.23638001,,,,,121.51583,31.23638001,,,,
20160102,92a4a67a8bd1312061ffe6dcdf0daa6b,,,,,,,,,,,,,,,,,,,,,121.54823,31.27491001,,,,,,,,,,,,,,,,,,,,,,,,,,
20151229,92a4a67a8bd1312061ffe6dcdf0daa6b,,,,,,,,,,,,,,,,,,,121.54638,31.22641001,,,121.50601,31.25979001,121.4795,31.26086001,121.50135,31.24414001,121.39356,31.16442,121.39356,31.16442,,,121.51984,31.23291001,,,121.51,31.22830001,121.511979,31.22987201,,,,,,
20151231,92a4a67a8bd1312061ffe6dcdf0daa6b,,,,,,,,,,,,,,,,,,,121.40996,31.23860001,,,,,121.60866,31.20209001,,,,,,,,,,,,,,,,,,,,,,
20160101,05054acefca4f12b02dcce778d07562a,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,,,,,,,,,,,,,,,,,,,121.40388,31.11638001,121.36916,31.12416001,121.41139,31.12210001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001
20151231,05054acefca4f12b02dcce778d07562a,121.44765,31.10963001,121.44628,31.11350001,121.44628,31.11350001,121.44765,31.10963001,121.44765,31.10963001,121.44765,31.10963001,121.44628,31.11350001,,,121.38381,31.21699001,,,,,,,,,,,,,121.38725,31.23152001,121.41694,31.24027001,121.39591,31.13346001,121.44765,31.10963001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001
20151230,05054acefca4f12b02dcce778d07562a,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,,,,,,,,,121.50423,31.14892001,,,,,121.448934,31.16942001,121.448934,31.16942001,121.44846,31.21952001,121.44628,31.11350001,,,,,,,121.44628,31.11350001,121.44628,31.11350001,121.44765,31.10963001
20151229,05054acefca4f12b02dcce778d07562a,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,,,,,,,,,,,,,,,,,,,,,121.41139,31.12210001,,,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001
20151227,05054acefca4f12b02dcce778d07562a,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,,,,,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,,,,,,,,,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001
20151228,05054acefca4f12b02dcce778d07562a,,,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.40996,31.23860001,,,,,,,121.38947,31.22503001,121.51993,31.28360001,,,,,121.42933,31.24591001,121.41139,31.12210001,121.44628,31.11350001,,,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001
20160102,05054acefca4f12b02dcce778d07562a,121.44765,31.10963001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,,,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.45161,31.12937001,121.44628,31.11350001,121.44628,31.11350001,,,,,,,121.4267,31.18419001,121.4267,31.18419001,,,121.4267,31.18419001,121.4267,31.18419001,121.4267,31.18419001,121.4267,31.18419001,121.4267,31.18419001,121.4267,31.18419001,121.4267,31.18419001
20160103,05054acefca4f12b02dcce778d07562a,121.4267,31.18419001,121.4267,31.18419001,121.4267,31.18419001,121.45161,31.12937001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,,,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,,,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001
20160106,05054acefca4f12b02dcce778d07562a,121.44765,31.10963001,121.44765,31.10963001,121.44765,31.10963001,121.44765,31.10963001,121.44765,31.10963001,121.44765,31.10963001,121.44765,31.10963001,121.452433,31.11350301,121.40628,31.23547001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160104,05054acefca4f12b02dcce778d07562a,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,121.44628,31.11350001,,,,,,,,,121.44628,31.11350001,121.44628,31.11350001,121.38424,31.19450001,121.3998,31.21262001,,,,,,,,,,,,,,,,,,
20160105,05054acefca4f12b02dcce778d07562a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.39379,31.23297001,121.39379,31.23297001,121.45161,31.12937001,121.44628,31.11350001,121.44628,31.11350001,121.44765,31.10963001,121.44765,31.10963001
20160106,a78a38d65969c60722555c9c68388592,,,,,,,,,,,,,,,,,121.48119,31.17608001,121.4466,31.21527001,,,121.44388,31.22868001,,,,,,,,,,,,,,,,,,,,,,,,
20160104,a78a38d65969c60722555c9c68388592,,,,,,,,,,,,,,,,,,,121.44631,31.22564001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160105,a78a38d65969c60722555c9c68388592,,,,,,,,,,,,,121.72618,31.17119,,,121.48119,31.17608001,,,,,121.44388,31.22868001,,,,,,,,,,,121.44526,31.20086001,,,,,,,,,,,,
20151228,a78a38d65969c60722555c9c68388592,,,,,,,,,,,,,,,,,121.48119,31.17608001,121.44631,31.22564001,,,,,,,,,,,,,,,,,,,,,121.44479,31.22368001,,,,,,
20151230,a78a38d65969c60722555c9c68388592,,,,,,,,,,,,,,,,,,,121.44388,31.22868001,,,,,,,,,,,,,,,,,121.44479,31.22368001,,,,,,,,,,
20151229,a78a38d65969c60722555c9c68388592,,,,,,,121.4925,31.16000001,,,,,,,,,121.48119,31.17608001,121.44388,31.22868001,,,,,,,,,,,,,,,,,121.44526,31.20086001,,,,,,,,,,
20160106,d2aa3932a2e30174c48db0903c5d6be7,121.509,31.26280001,121.50539,31.26229001,121.50539,31.26229001,121.50539,31.26229001,121.50539,31.26229001,121.509,31.26280001,121.52658,31.22424001,121.5311,31.21946001,121.5311,31.21946001,121.5311,31.21946001,121.5311,31.21946001,,,121.5311,31.21946001,121.5311,31.21946001,121.5311,31.21946001,,,,,,,,,,,,,,,,,,
20160105,d2aa3932a2e30174c48db0903c5d6be7,121.509,31.26280001,121.50539,31.26229001,121.50539,31.26229001,121.50539,31.26229001,121.509,31.26280001,121.509,31.26280001,121.50601,31.25979001,121.52658,31.22424001,,,,,,,121.5311,31.21946001,121.5311,31.21946001,121.5311,31.21946001,121.5311,31.21946001,,,121.5311,31.21946001,,,,,121.509,31.26280001,121.50539,31.26229001,121.50539,31.26229001,121.509,31.26280001,121.509,31.26280001
20160104,d2aa3932a2e30174c48db0903c5d6be7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.77506,31.15247001,121.79822,31.15237001,121.51921,31.27467001,121.50601,31.25979001,121.50601,31.25979001
20160102,dbfbcd2be4dbc9b716a97200ff8a7c84,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.450726,31.33293301,121.44152,31.33473001,121.44152,31.33473001,121.44152,31.33473001,121.44152,31.33473001,,,121.44152,31.33473001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001
20160103,dbfbcd2be4dbc9b716a97200ff8a7c84,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.43966,31.34692,121.45016,31.32301001,,,,,121.45016,31.32301001,121.45016,31.32301001,,,121.45016,31.32301001,,,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001
20160104,dbfbcd2be4dbc9b716a97200ff8a7c84,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.43194,31.32222001,,,,,121.4203,31.32088001,,,,,,,121.39974,31.26062001,121.39974,31.26062001,,,,,,,,,,,,,,
20151230,dbfbcd2be4dbc9b716a97200ff8a7c84,121.45015,31.32302,121.45015,31.32302,121.45015,31.32302,121.45015,31.32302,121.45016,31.32301001,121.45015,31.32302,121.45015,31.32302,121.45015,31.32302,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.47089,31.29705001,,,121.42723,31.25086001,121.42723,31.25086001,121.39974,31.26062001,,,,,,,,,,,,,,,121.45016,31.32301001
20151229,dbfbcd2be4dbc9b716a97200ff8a7c84,121.45016,31.32301001,,,121.45016,31.32301001,,,,,,,,,121.45016,31.32301001,121.43194,31.32222001,,,,,,,,,,,,,,,,,121.44086,31.32584001,121.44086,31.32584001,121.44648,31.32783001,,,,,121.45016,31.32301001,121.45015,31.32302
20160101,dbfbcd2be4dbc9b716a97200ff8a7c84,121.39974,31.26062001,121.44317,31.31279001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,,,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,,,,,121.45016,31.32301001,,,,,,,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001
20151231,dbfbcd2be4dbc9b716a97200ff8a7c84,,,,,121.45016,31.32301001,,,,,121.45016,31.32301001,,,121.45016,31.32301001,121.45016,31.32301001,,,121.45016,31.32301001,121.45016,31.32301001,121.42336,31.29012001,121.42723,31.25086001,121.39974,31.26062001,121.39974,31.26062001,,,121.39974,31.26062001,121.39974,31.26062001,121.39974,31.26062001,121.39974,31.26062001,,,,,121.39974,31.26062001
20151228,dbfbcd2be4dbc9b716a97200ff8a7c84,121.45015,31.32302,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45015,31.32302,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,,,121.53854,31.28773001,121.53854,31.28773001,121.51583,31.23638001,121.50601,31.25979001,,,121.48,31.30861001,,,,,,,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001
20151227,dbfbcd2be4dbc9b716a97200ff8a7c84,121.44317,31.31279001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,,,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.445,31.33090001,121.44152,31.33473001,121.44152,31.33473001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001
20160106,dbfbcd2be4dbc9b716a97200ff8a7c84,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,,,121.45016,31.32301001,121.45016,31.32301001,121.44648,31.32783001,,,,,,,,,,,121.42723,31.25086001,,,,,,,,,,,,,,,,,,
20160105,dbfbcd2be4dbc9b716a97200ff8a7c84,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,,,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.45016,31.32301001,121.445,31.33090001,121.445,31.33090001,121.445,31.33090001,121.445,31.33090001,,,121.455,31.33020001,121.44517,31.33911001
20160105,3c2cc27f5c294657d709fcb7a28dc2b0,121.35462,30.97364001,121.35462,30.97364001,121.35462,30.97364001,121.35462,30.97364001,121.35462,30.97364001,121.35462,30.97364001,121.35462,30.97364001,121.35462,30.97364001,121.35462,30.97364001,,,,,,,,,,,,,,,,,,,,,,,,,121.43998,31.17283001,,,121.48201,31.26373001
20151231,3c2cc27f5c294657d709fcb7a28dc2b0,,,121.35462,30.97364001,121.35462,30.97364001,121.35462,30.97364001,121.35462,30.97364001,121.35462,30.97364001,121.35462,30.97364001,121.35462,30.97364001,,,,,,,121.44183,30.82938001,121.4667792,31.30304635,,,121.35935,31.16551001,121.26659,30.79441001,,,,,,,,,,,,,,,,
20160102,3c2cc27f5c294657d709fcb7a28dc2b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.46694,31.28861001,,,,,,,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001
20160104,3c2cc27f5c294657d709fcb7a28dc2b0,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,,,121.36596,31.15517001,121.43998,31.17283001,,,121.56763,31.31912001,,,121.52775,31.34193001,121.52775,31.34193001,,,121.40388,31.11638001,121.44183,30.82938001,,,,,,,,,121.35462,30.97364001,121.35462,30.97364001,121.35462,30.97364001
20160103,3c2cc27f5c294657d709fcb7a28dc2b0,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,,,121.48201,31.26373001,121.48201,31.26373001,121.47642,31.25719001,,,,,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001
20151229,3c2cc27f5c294657d709fcb7a28dc2b0,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.43666,31.28500001,,,,,,,121.47642,31.25719001,,,121.47642,31.25719001,,,121.48201,31.26373001,,,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001
20151230,3c2cc27f5c294657d709fcb7a28dc2b0,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.48201,31.26373001,121.43677,31.24896001,,,,,,,,,,,,,,,,,,,,,,,,
20151231,28b8be54616adf7f0be771a1c5e46968,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42957,31.21632001,121.42957,31.21632001,,,121.42984,31.21588001,121.42957,31.21632001,121.42984,31.21588001,121.42957,31.21632001,121.42957,31.21632001,,,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001
20151228,28b8be54616adf7f0be771a1c5e46968,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42984,31.21588001,121.42984,31.21588001,121.42984,31.21588001,121.42984,31.21588001,121.42957,31.21632001,,,121.42957,31.21632001,121.42957,31.21632001,121.42984,31.21588001,121.42957,31.21632001,,,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001
20151227,28b8be54616adf7f0be771a1c5e46968,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,,,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,,,,,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001,121.42,31.21450001
20151227,04390d0c8b709dda3907a6294c324960,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42711,31.26072001,,,,,,,121.1147389,30.86145,,,,,,,,,,,,,,,,,121.30277,31.06472001,121.43262,31.18580001,121.42337,31.26472001,,,121.42337,31.26472001,121.42337,31.26472001
20151228,04390d0c8b709dda3907a6294c324960,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,,,121.4329,31.25550001,121.4801328,31.23958653,,,,,,,,,,,,,,,,,,,,,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001
20160104,04390d0c8b709dda3907a6294c324960,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42711,31.26072001,,,,,,,,,,,,,,,,,,,,,,,121.458,31.22933001,121.42337,31.26472001,121.42337,31.26472001,,,121.42337,31.26472001
20160105,04390d0c8b709dda3907a6294c324960,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.44526,31.20086001,,,121.379,31.24670001,121.379,31.24670001,121.375,31.20972001,,,,,,,,,,,121.552833,31.2052202,121.42711,31.26072001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001
20160106,04390d0c8b709dda3907a6294c324960,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,,,121.42337,31.26472001,121.46575,31.21261001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20151231,04390d0c8b709dda3907a6294c324960,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.409097,31.26518201,121.58411,31.20392001,,,,,,,121.54465,31.22683001,,,,,,,121.45709,31.22599001,121.44257,31.22348001,,,,,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001
20160101,04390d0c8b709dda3907a6294c324960,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.5046356,31.27533896,,,121.5114,31.27676001,,,,,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,,,121.42337,31.26472001,121.42337,31.26472001
20160103,04390d0c8b709dda3907a6294c324960,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,,,,,,,,,121.29498,31.00973001,,,,,121.30277,31.06472001,121.39761,31.27124001,,,121.42711,31.26072001,121.42711,31.26072001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001
20160102,04390d0c8b709dda3907a6294c324960,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,,,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,,,,,121.42337,31.26472001,121.42337,31.26472001,121.434717,31.24394001,121.434717,31.24394001,121.434717,31.24394001,121.434717,31.24394001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001
20151229,04390d0c8b709dda3907a6294c324960,,,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,,,,,,,,,,,,,,,,,,,,,121.29498,31.00973001,121.29498,31.00973001,121.29498,31.00973001,121.29498,31.00973001,121.38721,31.25379001,121.42337,31.26472001
20151230,04390d0c8b709dda3907a6294c324960,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001,121.42711,31.26072001,,,,,121.62474,31.21588001,,,,,,,,,,,,,,,121.42337,31.26472001,121.42337,31.26472001,121.42711,31.26072001,121.42337,31.26472001,121.42337,31.26472001,121.42337,31.26472001
20151229,2d2ffd78336770d589a239943a3b8491,121.48427,31.41474001,121.48427,31.41474001,121.47662,31.41177001,121.48427,31.41474001,121.48427,31.41474001,,,121.48427,31.41474001,121.47662,31.41177001,121.49583,31.40166001,121.49583,31.40166001,121.49583,31.40166001,121.49583,31.40166001,,,121.49583,31.40166001,121.49583,31.40166001,121.49583,31.40166001,121.49583,31.40166001,121.47662,31.41177001,121.47662,31.41177001,,,121.48427,31.41474001,,,121.48472,31.40888001,,
20151231,2d2ffd78336770d589a239943a3b8491,121.48472,31.40888001,121.48472,31.40888001,121.48472,31.40888001,,,,,,,121.47662,31.41177001,121.47662,31.41177001,121.49583,31.40166001,,,121.49583,31.40166001,121.49583,31.40166001,121.49583,31.40166001,121.49583,31.40166001,121.49583,31.40166001,,,,,,,,,,,,,121.47662,31.41177001,121.47662,31.41177001,121.48472,31.40888001
20151230,2d2ffd78336770d589a239943a3b8491,,,,,,,,,,,,,121.47662,31.41177001,121.47662,31.41177001,121.49583,31.40166001,,,,,121.49583,31.40166001,121.49583,31.40166001,121.49583,31.40166001,121.49583,31.40166001,121.49583,31.40166001,,,121.47662,31.41177001,121.47662,31.41177001,121.47662,31.41177001,121.47662,31.41177001,121.48427,31.41474001,,,121.48427,31.41474001
20160102,2d2ffd78336770d589a239943a3b8491,121.47662,31.41177001,121.48427,31.41474001,121.48427,31.41474001,121.48427,31.41474001,121.48427,31.41474001,121.48427,31.41474001,,,121.47662,31.41177001,121.31361,31.33889,,,,,121.47662,31.41177001,121.47883,31.40730001,,,,,,,,,,,121.48427,31.41474001,121.47662,31.41177001,,,,,121.48472,31.40888001,121.48427,31.41474001
20160101,2d2ffd78336770d589a239943a3b8491,121.48472,31.40888001,121.48472,31.40888001,121.48472,31.40888001,121.48472,31.40888001,121.48472,31.40888001,121.48472,31.40888001,121.48472,31.40888001,,,,,,,,,,,,,,,121.47838,31.32222,121.48972,31.37388,121.47662,31.41177,121.47662,31.41177,,,,,121.48472,31.40888001,121.47662,31.41177001,121.47662,31.41177001,121.48427,31.41474001
20151228,2d2ffd78336770d589a239943a3b8491,121.48472,31.40888001,121.48472,31.40888001,121.48472,31.40888001,121.48472,31.40888001,,,121.48472,31.40888001,121.48472,31.40888001,121.47662,31.41177001,,,121.27058,31.39292,,,,,121.33908,31.42274001,121.33908,31.42274001,121.42,31.41470001,,,,,,,121.47662,31.41177001,,,121.47662,31.41177001,121.47662,31.41177001,121.48472,31.40888001,121.48427,31.41474001
20151227,2d2ffd78336770d589a239943a3b8491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.47838,31.32222,121.47004,31.327,,,121.47662,31.41177001,,,121.48427,31.41474001,121.48472,31.40888001,121.48427,31.41474001,121.48427,31.41474001,121.48472,31.40888001
20160105,2d2ffd78336770d589a239943a3b8491,121.47662,31.41177001,121.47662,31.41177001,121.47662,31.41177001,121.47662,31.41177001,121.47662,31.41177001,121.47662,31.41177001,121.48472,31.40888001,,,121.49583,31.40166001,121.49583,31.40166001,121.49583,31.40166001,121.49583,31.40166001,121.49583,31.40166001,121.49583,31.40166001,121.49583,31.40166001,,,,,121.47662,31.41177001,,,,,121.47662,31.41177001,121.47662,31.41177001,121.48472,31.40888001,,
20160106,2d2ffd78336770d589a239943a3b8491,,,,,,,,,,,,,121.48472,31.40888001,121.47662,31.41177001,,,121.49583,31.40166001,121.49583,31.40166001,,,,,,,121.3354,31.33237001,,,,,,,,,,,,,,,,,,
20160103,2d2ffd78336770d589a239943a3b8491,121.48427,31.41474001,121.48427,31.41474001,121.48427,31.41474001,121.48427,31.41474001,,,121.48427,31.41474001,121.48427,31.41474001,121.07562,31.26291,121.47838,31.32222001,,,121.47838,31.32222001,121.47838,31.32222001,121.48366,31.32555001,,,,,,,,,,,,,,,,,121.47662,31.41177,,,,
20160104,2d2ffd78336770d589a239943a3b8491,,,,,,,,,,,121.47662,31.41177,121.47662,31.41177,,,121.48959,31.40794001,121.49583,31.40166001,,,,,121.49583,31.40166001,121.49583,31.40166001,121.49583,31.40166001,,,,,121.47662,31.41177001,121.47662,31.41177001,,,121.48472,31.40888001,121.48472,31.40888001,121.47662,31.41177001,121.48472,31.40888001
